,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent
1238,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N003,The rooms are good value and are clean and well furnished.,E036RA00N003_001,The rooms are clean and well-furnished.
1239,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N004,The continental breakfast was a bit limited but it did taste great and it was provided by the hotel for free.,E036RA00N004_000,The continental breakfast was a bit limited.
1240,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N004,The continental breakfast was a bit limited but it did taste great and it was provided by the hotel for free.,E036RA00N004_001,The breakfast tasted great.
1241,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N004,The continental breakfast was a bit limited but it did taste great and it was provided by the hotel for free.,E036RA00N004_002,The breakfast was provided by the hotel for free.
1242,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N005,The hotel did provide free internet access.,E036RA00N005_000,The hotel provided free internet access.
1243,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N006,"However, be warned of the steep stairs if you have heavy luggage.",E036RA00N006_000,Be warned of the steep stairs.
1244,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N006,"However, be warned of the steep stairs if you have heavy luggage.",E036RA00N006_001,If you have heavy luggage.
1245,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N007,"The hotel is gay friendly, but there are homosexual pornographic materials left out in public areas.",E036RA00N007_000,The hotel is gay friendly.
1246,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_a,0,E036RA00N007,"The hotel is gay friendly, but there are homosexual pornographic materials left out in public areas.",E036RA00N007_001,Homosexual pornographic materials are left out in public areas.
1247,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N000,Overall the stay was pleasant enough at this unusual stand-out hotel.,E036RB00N000_000,The stay was pleasant enough.
1248,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N000,Overall the stay was pleasant enough at this unusual stand-out hotel.,E036RB00N000_001,The hotel is unusual and stand-out.
1249,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N001,Would recommend and also come back again.,E036RB00N001_000,I would recommend.
1250,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N001,Would recommend and also come back again.,E036RB00N001_001,I would come back again.
1251,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N002,This hotel is perfectly situated for access to the main city as well as for a peaceful walk or job along the waterfront nearby.,E036RB00N002_000,This hotel is perfectly situated for access to the main city.
1252,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N002,This hotel is perfectly situated for access to the main city as well as for a peaceful walk or job along the waterfront nearby.,E036RB00N002_001,This hotel is perfectly situated for a peaceful walk or jog along the waterfront nearby.
1253,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N003,Additionally there are some restaurants and deli shops not far away that many locals tend to visit.,E036RB00N003_000,There are some restaurants and deli shops not far away.
1254,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N003,Additionally there are some restaurants and deli shops not far away that many locals tend to visit.,E036RB00N003_001,Many locals tend to visit them.
1255,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N004,Some rooms in the hotel have an open toilet in the room which may be an issue for some.,E036RB00N004_000,Some rooms in the hotel have an open toilet in the room.
1256,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N004,Some rooms in the hotel have an open toilet in the room which may be an issue for some.,E036RB00N004_001,This may be an issue for some.
1257,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N005,There is complimentary internet provided in rooms.,E036RB00N005_000,There is complimentary internet provided in rooms.
1258,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N006,The staff at the hotel were often unfriendly and did not finish tasks.,E036RB00N006_000,The staff at the hotel were often unfriendly.
1259,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N006,The staff at the hotel were often unfriendly and did not finish tasks.,E036RB00N006_001,The staff at the hotel did not finish tasks.
1260,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N007,"The restaurant at the hotel is good, but the wines can be expensive by the glass.",E036RB00N007_000,The restaurant at the hotel is good.
1261,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_b,0,E036RB00N007,"The restaurant at the hotel is good, but the wines can be expensive by the glass.",E036RB00N007_001,The wines can be expensive by the glass.
1262,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_comm,0,E036RC00N000,Some of the staff at the hotel were helpful and amiable to guests.,E036RC00N000_000,Some of the staff at the hotel were helpful to guests.
1263,36,test,238569,Chic & Basic Amsterdam,503506,Lloyd Hotel,refs_comm,0,E036RC00N000,Some of the staff at the hotel were helpful and amiable to guests.,E036RC00N000_001,Some of the staff at the hotel were amiable to guests.
1264,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N000,The hotel is situated about five minutes away from the airport and offers a free shuttle service to the downtown area at twenty minutes past the hour.,E037RA00N000_000,The hotel is situated about five minutes away from the airport.
1265,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N000,The hotel is situated about five minutes away from the airport and offers a free shuttle service to the downtown area at twenty minutes past the hour.,E037RA00N000_001,The hotel offers a free shuttle service to the downtown area.
1266,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N000,The hotel is situated about five minutes away from the airport and offers a free shuttle service to the downtown area at twenty minutes past the hour.,E037RA00N000_002,The shuttle service runs at twenty minutes past the hour.
1267,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N001,The two-bedroom suite in this hotel was stunning and really impressive.,E037RA00N001_000,The suite has two bedrooms.
1268,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N001,The two-bedroom suite in this hotel was stunning and really impressive.,E037RA00N001_001,The suite is stunning and really impressive.
1269,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N002,"There were lots of nice features such as granite worktops, marble flooring, stainless steel appliances for guest use, and the bathroom featured Jacuzzi tubs and a really big walk-in shower.",E037RA00N002_000,There were lots of nice features.
1270,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N002,"There were lots of nice features such as granite worktops, marble flooring, stainless steel appliances for guest use, and the bathroom featured Jacuzzi tubs and a really big walk-in shower.",E037RA00N002_001,"The features included granite worktops, marble flooring, and stainless steel appliances for guest use."
1271,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N002,"There were lots of nice features such as granite worktops, marble flooring, stainless steel appliances for guest use, and the bathroom featured Jacuzzi tubs and a really big walk-in shower.",E037RA00N002_002,The bathroom featured Jacuzzi tubs and a really big walk-in shower.
1272,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N003,The breakfast passes only included the fruit and bread.,E037RA00N003_000,The breakfast passes only included the fruit.
1273,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N003,The breakfast passes only included the fruit and bread.,E037RA00N003_001,The breakfast passes only included the bread.
1274,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N004,"The parking facility at the hotel cost $18 which is expensive, and the water at the hotel was discoloured and riddled with seaweed.",E037RA00N004_000,"The parking facility at the hotel cost $18, which is expensive."
1275,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_a,0,E037RA00N004,"The parking facility at the hotel cost $18 which is expensive, and the water at the hotel was discoloured and riddled with seaweed.",E037RA00N004_001,The water at the hotel was discoloured and riddled with seaweed.
1276,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N000,The resort will have you wanting to keep coming back because it is really relaxing and welcoming.,E037RB00N000_000,The resort will have you wanting to keep coming back.
1277,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N000,The resort will have you wanting to keep coming back because it is really relaxing and welcoming.,E037RB00N000_001,The resort is really relaxing and welcoming.
1278,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N001,The hotel was a short taxi ride away from the town centre.,E037RB00N001_000,The hotel was a short taxi ride away.
1279,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N001,The hotel was a short taxi ride away from the town centre.,E037RB00N001_001,The hotel was away from the town centre.
1280,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N002,It was quite a drive to Duval Street and this was rather expensive in a taxi.,E037RB00N002_000,It was quite a drive to Duval Street.
1281,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N002,It was quite a drive to Duval Street and this was rather expensive in a taxi.,E037RB00N002_001,It was rather expensive in a taxi.
1282,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N003,The room was beautiful and has amazing views.,E037RB00N003_000,The room was beautiful.
1283,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N003,The room was beautiful and has amazing views.,E037RB00N003_001,The room has amazing views.
1284,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N004,With regards to the bed in the room it had great quilted bedding.,E037RB00N004_000,The room had a bed.
1285,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N004,With regards to the bed in the room it had great quilted bedding.,E037RB00N004_001,The bedding on the bed was quilted.
1286,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N004,With regards to the bed in the room it had great quilted bedding.,E037RB00N004_002,The bedding on the bed was great.
1287,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N005,You could not wish for better staff service here because it is five-star.,E037RB00N005_000,The staff service here is excellent.
1288,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N005,You could not wish for better staff service here because it is five-star.,E037RB00N005_001,It is five-star quality.
1289,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N006,They were really helpful as well as friendly and welcoming.,E037RB00N006_000,They were really helpful.
1290,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N006,They were really helpful as well as friendly and welcoming.,E037RB00N006_001,They were friendly and welcoming.
1291,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N007,There are some great salt pools where you can sip some cocktails and achieve some peace and tranquillity.,E037RB00N007_000,There are some great salt pools.
1292,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N007,There are some great salt pools where you can sip some cocktails and achieve some peace and tranquillity.,E037RB00N007_001,You can sip some cocktails.
1293,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N007,There are some great salt pools where you can sip some cocktails and achieve some peace and tranquillity.,E037RB00N007_002,You can achieve some peace and tranquillity.
1294,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_000,The price is quite steep.
1295,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_001,There are four amazing pools.
1296,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_002,There is an outdoor bar.
1297,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_003,I would definitely come back again.
1298,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N000,This hotel is really enjoyable and definitely recommended.,E037RC00N000_000,This hotel is really enjoyable.
1299,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N000,This hotel is really enjoyable and definitely recommended.,E037RC00N000_001,This hotel is definitely recommended.
1300,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N001,The rooms of the hotel are clean and spacious.,E037RC00N001_000,The rooms of the hotel are clean.
1301,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N001,The rooms of the hotel are clean and spacious.,E037RC00N001_001,The rooms of the hotel are spacious.
1302,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N000,This lovely and charming hotel can be busy during September time.,E038RA00N000_000,This is a lovely and charming hotel.
1303,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N000,This lovely and charming hotel can be busy during September time.,E038RA00N000_001,The hotel can be busy during September time.
1304,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N001,This hotel is nicely located in quiet neighborhood and also close to the best things to do in Venice.,E038RA00N001_000,This hotel is nicely located in a quiet neighborhood.
1305,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N001,This hotel is nicely located in quiet neighborhood and also close to the best things to do in Venice.,E038RA00N001_001,This hotel is also close to the best things to do in Venice.
1306,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N002,The room were clean but it seems more like a dorm than a hotel room.,E038RA00N002_000,The rooms were clean.
1307,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N002,The room were clean but it seems more like a dorm than a hotel room.,E038RA00N002_001,It seems more like a dorm than a hotel room.
1308,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N003,You need to spend extra 20 euro for an upgrade.,E038RA00N003_000,You need to spend extra 20 euro.
1309,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N003,You need to spend extra 20 euro for an upgrade.,E038RA00N003_001,The extra 20 euro is for an upgrade.
1310,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N004,Very friendly owners.,E038RA00N004_000,The owners are very friendly.
1311,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_000,The breakfast is basic here.
1312,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_001,The breakfast area is quite small.
1313,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_002,It gets filled up fast.
1314,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_003,There are lots of places nearby.
1315,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_004,The staff will even make a reservation for you.
1316,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N006,The local boat trip to Murano is worth it but the advice would be to go on the normal boat.,E038RA00N006_000,The local boat trip to Murano is worth it.
1317,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N006,The local boat trip to Murano is worth it but the advice would be to go on the normal boat.,E038RA00N006_001,The advice would be to go on the normal boat.
1318,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N000,"The hotel is definitely recommended for others, but it is a little remote for some.",E038RB00N000_000,The hotel is definitely recommended for others.
1319,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N000,"The hotel is definitely recommended for others, but it is a little remote for some.",E038RB00N000_001,It is a little remote for some.
1320,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N001,The hotel is located on the Grand Canal and opposite the Santa Lucia train station.,E038RB00N001_000,The hotel is located on the Grand Canal.
1321,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N001,The hotel is located on the Grand Canal and opposite the Santa Lucia train station.,E038RB00N001_001,The hotel is located opposite the Santa Lucia train station.
1322,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_000,It is in a less busy part of the city.
1323,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_001,It is a gentle walk to all of the tourist sights.
1324,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_002,It is a gentle walk to boat routes.
1325,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N003,The rooms in the hotel have a view of the canal.,E038RB00N003_000,The rooms are in the hotel.
1326,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N003,The rooms in the hotel have a view of the canal.,E038RB00N003_001,The view is of the canal.
1327,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N004,The rooms are light and well maintained.,E038RB00N004_000,The rooms are light.
1328,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N004,The rooms are light and well maintained.,E038RB00N004_001,The rooms are well maintained.
1329,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N005,The bathrooms have twin basins which is ideal for a couple.,E038RB00N005_000,The bathrooms have twin basins.
1330,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N005,The bathrooms have twin basins which is ideal for a couple.,E038RB00N005_001,This is ideal for a couple.
1331,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N006,The staff at the hotel were helpful and knowledgeable.,E038RB00N006_000,The staff at the hotel were helpful.
1332,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N006,The staff at the hotel were helpful and knowledgeable.,E038RB00N006_001,The staff at the hotel were knowledgeable.
1333,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N007,The breakfast provided by the hotel was adequate.,E038RB00N007_000,The hotel provided breakfast.
1334,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N007,The breakfast provided by the hotel was adequate.,E038RB00N007_001,The breakfast was adequate.
1335,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N008,The elevator in this hotel was small but it was really well-maintained.,E038RB00N008_000,The elevator in this hotel was small.
1336,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N008,The elevator in this hotel was small but it was really well-maintained.,E038RB00N008_001,The elevator in this hotel was really well-maintained.
1337,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N000,The staff at the hotel are friendly and helpful with a great breakfast provided.,E038RC00N000_000,The staff at the hotel are friendly and helpful.
1338,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N000,The staff at the hotel are friendly and helpful with a great breakfast provided.,E038RC00N000_001,A great breakfast is provided.
1339,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N001,The rooms in the hotel are small but clean.,E038RC00N001_000,The rooms in the hotel are small.
1340,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N001,The rooms in the hotel are small but clean.,E038RC00N001_001,The rooms in the hotel are clean.
1341,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N000,The hotel is a tranquil escape from the bustle of the Old Town.,E039RA00N000_000,The hotel is a tranquil escape.
1342,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N000,The hotel is a tranquil escape from the bustle of the Old Town.,E039RA00N000_001,The Old Town is bustling.
1343,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N001,It is decorated in a modest and antiquated fashion.,E039RA00N001_000,It is decorated in a modest fashion.
1344,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N001,It is decorated in a modest and antiquated fashion.,E039RA00N001_001,It is decorated in an antiquated fashion.
1345,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N002,If you ask at this hotel you can get an amazing room with a sea-view.,E039RA00N002_000,You can ask at this hotel.
1346,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N002,If you ask at this hotel you can get an amazing room with a sea-view.,E039RA00N002_001,You can get an amazing room with a sea-view.
1347,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N003,The bathroom seems updated and features a really great pressure shower.,E039RA00N003_000,The bathroom seems updated.
1348,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N003,The bathroom seems updated and features a really great pressure shower.,E039RA00N003_001,The bathroom features a really great pressure shower.
1349,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N004,The continental-style breakfast was really good and served on the rooftop terrace.,E039RA00N004_000,The continental-style breakfast was really good.
1350,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N004,The continental-style breakfast was really good and served on the rooftop terrace.,E039RA00N004_001,The breakfast was served on the rooftop terrace.
1351,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N005,There are really great views at this hotel.,E039RA00N005_000,There are great views at this hotel.
1352,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_000,I found that their slippers are really comfortable.
1353,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_001,Their slippers don't feel cheap.
1354,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_002,"Additionally, I found this."
1355,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N000,The hotel is simplistic and clean and a quaint family run establishment in Istanbul.,E039RB00N000_000,The hotel is simplistic and clean.
1356,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N000,The hotel is simplistic and clean and a quaint family run establishment in Istanbul.,E039RB00N000_001,It is a quaint family run establishment in Istanbul.
1357,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_000,The rooms were a good size.
1358,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_001,The beds were comfortable.
1359,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_002,The beds were not cheap.
1360,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N002,The staff spoke excellent English.,E039RB00N002_000,The staff spoke English.
1361,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N002,The staff spoke excellent English.,E039RB00N002_001,The English spoken by the staff was excellent.
1362,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N003,The hotel provided a varied selection at breakfast amidst a lovely atmosphere.,E039RB00N003_000,The hotel provided a varied selection at breakfast.
1363,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N003,The hotel provided a varied selection at breakfast amidst a lovely atmosphere.,E039RB00N003_001,The atmosphere at breakfast was lovely.
1364,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N004,Once the roof terrace work is finished on the hotel it will be even better.,E039RB00N004_000,The roof terrace work is not finished on the hotel yet.
1365,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N004,Once the roof terrace work is finished on the hotel it will be even better.,E039RB00N004_001,The hotel will be even better once the roof terrace work is finished.
1366,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N000,The hotel is in close proximity to all of the tourist sights and it definitely recommended.,E039RC00N000_000,The hotel is in close proximity to all of the tourist sights.
1367,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N000,The hotel is in close proximity to all of the tourist sights and it definitely recommended.,E039RC00N000_001,It is definitely recommended.
1368,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N001,The staff are friendly and couldn't seem to do enough to help with anything.,E039RC00N001_000,The staff are friendly.
